cashout_id,complaint_id,final_account,zone_id,zone_name,district,state,location_id,lat,lng,amount_cashed_out,amount_frozen,amount_recovered,status,event_timestamp,available_timestamp
CSH_V2CMP_0015136,V2CMP_0015136,ACCV2_0026293,V2_ZID_055,Bharatpur,Bharatpur,Rajasthan,ATM_V2_ZID_055_079,27.178466,77.543176,110113.28,0.0,0.0,COMPLETED,2026-02-16T08:57:19.068466,2026-02-16T09:02:19.068466
CSH_V2CMP_0015137,V2CMP_0015137,VICT_0058223,V2_ZID_078,Raipur Shankar Nagar,Raipur,Chhattisgarh,ATM_V2_ZID_078_062,21.224168,81.705612,1090896.89,0.0,0.0,COMPLETED,2026-02-07T22:02:48.415477,2026-02-07T22:20:48.415477
CSH_V2CMP_0015138,V2CMP_0015138,ACCV2_0035034,V2_ZID_040,Mumbai Andheri / Jogeshwari,Mumbai Suburban,Maharashtra,ATM_V2_ZID_040_036,19.185702,72.83333,15771.09,0.0,0.0,COMPLETED,2026-02-18T20:56:41.390300,2026-02-18T21:06:41.390300
CSH_V2CMP_0015139,V2CMP_0015139,ACCV2_0036466,V2_ZID_092,Agartala City,West Tripura,Tripura,ATM_V2_ZID_092_062,23.752642,91.212831,1094.78,1918.86,0.0,PARTIAL_FREEZE,2026-02-02T13:22:30.527081,2026-02-02T13:52:30.527081
CSH_V2CMP_0015140,V2CMP_0015140,ACCV2_0036849,V2_ZID_011,Varanasi Sigra,Varanasi,Uttar Pradesh,ATM_V2_ZID_011_024,25.263394,83.042943,6348.37,0.0,0.0,COMPLETED,2026-02-08T17:51:16.144877,2026-02-08T18:17:16.144877
CSH_V2CMP_0015141,V2CMP_0015141,ACCV2_0001050,V2_ZID_035,Warangal City,Hanumakonda,Telangana,ATM_V2_ZID_035_080,18.018615,79.577287,12128.5,0.0,0.0,COMPLETED,2026-02-04T17:30:35.363664,2026-02-04T17:54:35.363664
CSH_V2CMP_0015142,V2CMP_0015142,ACCV2_0035770,V2_ZID_072,Katihar,Katihar,Bihar,ATM_V2_ZID_072_006,25.613571,87.552039,153369.38,236850.15,0.0,PARTIAL_FREEZE,2026-02-23T20:00:48.022924,2026-02-23T20:19:48.022924
CSH_V2CMP_0015143,V2CMP_0015143,ACCV2_0025249,V2_ZID_009,Lucknow Hazratganj,Lucknow,Uttar Pradesh,ATM_V2_ZID_009_036,26.925855,80.975172,117315.42,0.0,0.0,COMPLETED,2026-02-28T09:01:08.315544,2026-02-28T09:11:08.315544
CSH_V2CMP_0015144,V2CMP_0015144,ACCV2_0017025,V2_ZID_064,Deoghar,Deoghar,Jharkhand,ATM_V2_ZID_064_048,24.500342,86.647158,194159.83,0.0,0.0,COMPLETED,2026-02-07T13:12:30.618157,2026-02-07T13:32:30.618157
CSH_V2CMP_0015145,V2CMP_0015145,ACCV2_0021698,V2_ZID_110,Panaji Fontainhas,North Goa,Goa,ATM_V2_ZID_110_067,15.444476,73.810923,388033.4,0.0,0.0,COMPLETED,2026-02-08T12:19:49.109963,2026-02-08T12:40:49.109963
CSH_V2CMP_0015146,V2CMP_0015146,ACCV2_0020536,V2_ZID_112,Kollam,Kollam,Kerala,ATM_V2_ZID_112_067,8.864697,76.561951,271413.85,0.0,0.0,COMPLETED,2026-02-18T11:05:33.389901,2026-02-18T11:18:33.389901
CSH_V2CMP_0015147,V2CMP_0015147,ACCV2_0027168,V2_ZID_098,Ludhiana Feroze Gandhi Market,Ludhiana,Punjab,ATM_V2_ZID_098_045,30.899901,75.806421,71286.31,0.0,0.0,COMPLETED,2026-02-26T16:05:49.563088,2026-02-26T16:13:49.563088
CSH_V2CMP_0015148,V2CMP_0015148,ACCV2_0003997,V2_ZID_033,Hubballi CBD,Dharwad,Karnataka,ATM_V2_ZID_033_014,15.323086,75.106722,15208.51,0.0,0.0,COMPLETED,2026-02-02T12:45:24.100310,2026-02-02T13:04:24.100310
CSH_V2CMP_0015149,V2CMP_0015149,ACCV2_0041443,V2_ZID_107,Srinagar Lal Chowk,Srinagar,Jammu & Kashmir,ATM_V2_ZID_107_066,34.117024,74.870292,61993.01,0.0,61993.01,REVERSED,2026-02-19T13:14:27.929163,2026-02-19T13:40:27.929163
CSH_V2CMP_0015150,V2CMP_0015150,ACCV2_0042699,V2_ZID_033,Hubballi CBD,Dharwad,Karnataka,ATM_V2_ZID_033_057,15.310993,75.122649,155274.41,0.0,0.0,COMPLETED,2026-02-06T15:38:41.161153,2026-02-06T16:00:41.161153
CSH_V2CMP_0015151,V2CMP_0015151,ACCV2_0028880,V2_ZID_094,Tezpur / Nagaon,Sonitpur,Assam,ATM_V2_ZID_094_067,26.647248,92.863677,0.0,58408.87,0.0,FROZEN,2026-02-20T19:19:54.896358,2026-02-20T19:41:54.896358
CSH_V2CMP_0015152,V2CMP_0015152,ACCV2_0014822,V2_ZID_042,Pune FC Road / Hinjewadi,Pune,Maharashtra,ATM_V2_ZID_042_033,18.508136,73.852086,41374.72,0.0,0.0,COMPLETED,2026-02-26T21:55:23.584608,2026-02-26T22:03:23.584608
CSH_V2CMP_0015153,V2CMP_0015153,ACCV2_0027686,V2_ZID_070,Siliguri,Darjeeling,West Bengal,ATM_V2_ZID_070_047,26.706372,88.459406,207655.21,0.0,0.0,COMPLETED,2026-02-04T23:15:50.370984,2026-02-04T23:43:50.370984
CSH_V2CMP_0015154,V2CMP_0015154,ACCV2_0032555,,,,,,,,,0.0,0.0,CENSORED,2026-02-05T17:06:56.757250,2026-02-05T17:19:56.757250
CSH_V2CMP_0015155,V2CMP_0015155,ACCV2_0010511,V2_ZID_073,Bhopal MP Nagar,Bhopal,Madhya Pradesh,ATM_V2_ZID_073_078,23.215954,77.417007,273094.73,0.0,0.0,COMPLETED,2026-02-23T21:36:22.424285,2026-02-23T21:54:22.424285
CSH_V2CMP_0015156,V2CMP_0015156,ACCV2_0004865,V2_ZID_014,Chandigarh Sector 17,Chandigarh,Chandigarh,ATM_V2_ZID_014_028,30.81013,76.804145,117179.68,0.0,0.0,COMPLETED,2026-02-26T09:09:13.422149,2026-02-26T09:26:13.422149
CSH_V2CMP_0015157,V2CMP_0015157,ACCV2_0004663,V2_ZID_114,Palakkad / Malappuram,Palakkad,Kerala,ATM_V2_ZID_114_027,10.809816,76.675309,2770.67,0.0,0.0,COMPLETED,2026-02-14T09:38:20.840290,2026-02-14T09:55:20.840290
CSH_V2CMP_0015158,V2CMP_0015158,ACCV2_0040096,V2_ZID_059,Patna Boring Road,Patna,Bihar,ATM_V2_ZID_059_016,25.65679,85.057847,460805.34,0.0,0.0,COMPLETED,2026-02-13T18:20:30.665933,2026-02-13T18:27:30.665933
CSH_V2CMP_0015159,V2CMP_0015159,ACCV2_0000825,V2_ZID_032,Mysuru Lashkar Mohalla,Mysuru,Karnataka,ATM_V2_ZID_032_053,12.27491,76.703385,2805.29,0.0,0.0,COMPLETED,2026-02-25T00:41:08.154793,2026-02-25T01:07:08.154793
CSH_V2CMP_0015160,V2CMP_0015160,VICT_0058246,V2_ZID_055,Bharatpur,Bharatpur,Rajasthan,ATM_V2_ZID_055_018,27.213088,77.56941,72482.31,0.0,0.0,COMPLETED,2026-02-20T12:37:54.588402,2026-02-20T12:54:54.588402
CSH_V2CMP_0015161,V2CMP_0015161,ACCV2_0002587,V2_ZID_119,Puri / Konark,Puri,Odisha,ATM_V2_ZID_119_036,19.76105,85.873438,0.0,13302.92,0.0,FROZEN,2026-02-18T14:33:55.412422,2026-02-18T14:55:55.412422
CSH_V2CMP_0015162,V2CMP_0015162,ACCV2_0022282,V2_ZID_040,Mumbai Andheri / Jogeshwari,Mumbai Suburban,Maharashtra,ATM_V2_ZID_040_023,19.091975,72.854121,30520.8,0.0,0.0,COMPLETED,2026-02-13T12:41:28.304605,2026-02-13T12:56:28.304605
CSH_V2CMP_0015163,V2CMP_0015163,ACCV2_0000744,V2_ZID_046,Ahmedabad SG Highway,Ahmedabad,Gujarat,ATM_V2_ZID_046_011,23.040598,72.497572,69968.13,0.0,0.0,COMPLETED,2026-02-08T18:05:25.632549,2026-02-08T18:17:25.632549
CSH_V2CMP_0015164,V2CMP_0015164,ACCV2_0025021,V2_ZID_005,Mewat / Nuh,Nuh,Haryana,ATM_V2_ZID_005_066,28.071154,76.984431,4058974.16,0.0,0.0,COMPLETED,2026-02-28T13:30:45.681159,2026-02-28T13:41:45.681159
CSH_V2CMP_0015165,V2CMP_0015165,ACCV2_0041497,V2_ZID_088,Dibrugarh,Dibrugarh,Assam,ATM_V2_ZID_088_058,27.489792,94.965117,77495.86,0.0,0.0,COMPLETED,2026-02-03T09:47:00.213016,2026-02-03T09:58:00.213016
CSH_V2CMP_0015166,V2CMP_0015166,ACCV2_0001666,V2_ZID_114,Palakkad / Malappuram,Palakkad,Kerala,ATM_V2_ZID_114_056,10.811368,76.632376,16979.37,0.0,0.0,COMPLETED,2026-02-02T13:06:35.064938,2026-02-02T13:22:35.064938
CSH_V2CMP_0015167,V2CMP_0015167,ACCV2_0007509,V2_ZID_059,Patna Boring Road,Patna,Bihar,ATM_V2_ZID_059_006,25.551748,85.181352,424991.0,0.0,0.0,COMPLETED,2026-02-01T11:00:16.156615,2026-02-01T11:13:16.156615
CSH_V2CMP_0015168,V2CMP_0015168,ACCV2_0024887,V2_ZID_024,Chennai OMR IT Corridor,Chennai,Tamil Nadu,ATM_V2_ZID_024_030,12.88279,80.224587,185759.72,0.0,0.0,COMPLETED,2026-02-19T17:32:58.845272,2026-02-19T17:51:58.845272
CSH_V2CMP_0015169,V2CMP_0015169,ACCV2_0007011,V2_ZID_110,Panaji Fontainhas,North Goa,Goa,ATM_V2_ZID_110_060,15.442467,73.873202,232357.78,0.0,0.0,COMPLETED,2026-02-09T11:21:38.911769,2026-02-09T11:43:38.911769
CSH_V2CMP_0015170,V2CMP_0015170,ACCV2_0017735,V2_ZID_029,Kozhikode City,Kozhikode,Kerala,ATM_V2_ZID_029_012,11.207082,75.723767,172789.6,0.0,0.0,COMPLETED,2026-02-12T17:35:07.592972,2026-02-12T17:44:07.592972
CSH_V2CMP_0015171,V2CMP_0015171,ACCV2_0039411,V2_ZID_050,Jaipur C-Scheme / Malviya Nagar,Jaipur,Rajasthan,ATM_V2_ZID_050_024,26.91104,75.750461,37316.23,0.0,0.0,COMPLETED,2026-02-17T00:39:42.814395,2026-02-17T01:07:42.814395
CSH_V2CMP_0015172,V2CMP_0015172,ACCV2_0001540,V2_ZID_098,Ludhiana Feroze Gandhi Market,Ludhiana,Punjab,ATM_V2_ZID_098_033,30.951531,75.805158,415807.8,0.0,0.0,COMPLETED,2026-02-06T17:46:21.587141,2026-02-06T18:14:21.587141
CSH_V2CMP_0015173,V2CMP_0015173,ACCV2_0030951,V2_ZID_087,Guwahati Zoo Road,Kamrup Metro,Assam,ATM_V2_ZID_087_065,26.191705,91.776736,34732.03,0.0,0.0,COMPLETED,2026-02-06T13:04:19.387495,2026-02-06T13:12:19.387495
CSH_V2CMP_0015174,V2CMP_0015174,ACCV2_0004516,V2_ZID_023,Chennai T Nagar,Chennai,Tamil Nadu,ATM_V2_ZID_023_042,13.027119,80.237205,9845.94,0.0,0.0,COMPLETED,2026-02-10T16:34:18.496413,2026-02-10T16:56:18.496413
CSH_V2CMP_0015175,V2CMP_0015175,ACCV2_0038474,V2_ZID_015,Panipat / Karnal,Panipat,Haryana,ATM_V2_ZID_015_036,29.348736,76.892311,36176.69,0.0,0.0,COMPLETED,2026-02-19T13:16:11.902890,2026-02-19T13:44:11.902890
CSH_V2CMP_0015176,V2CMP_0015176,ACCV2_0017618,V2_ZID_110,Panaji Fontainhas,North Goa,Goa,ATM_V2_ZID_110_004,15.539925,73.796335,140783.62,0.0,0.0,COMPLETED,2026-02-16T19:45:50.254190,2026-02-16T19:59:50.254190
CSH_V2CMP_0015177,V2CMP_0015177,ACCV2_0001116,V2_ZID_058,Kolkata Esplanade,Kolkata,West Bengal,ATM_V2_ZID_058_047,22.571314,88.410986,239879.38,0.0,0.0,COMPLETED,2026-02-03T19:25:41.892444,2026-02-03T19:35:41.892444
CSH_V2CMP_0015178,V2CMP_0015178,ACCV2_0000566,V2_ZID_002,South Delhi / Saket,South Delhi,Delhi,ATM_V2_ZID_002_032,28.455953,77.131259,80080.55,0.0,0.0,COMPLETED,2026-02-28T21:52:47.498475,2026-02-28T22:17:47.498475
CSH_V2CMP_0015179,V2CMP_0015179,ACCV2_0040844,V2_ZID_053,Udaipur / Bhilwara,Udaipur,Rajasthan,ATM_V2_ZID_053_030,24.568697,73.678626,4659.04,0.0,0.0,COMPLETED,2026-02-01T20:40:42.707258,2026-02-01T20:50:42.707258
CSH_V2CMP_0015180,V2CMP_0015180,ACCV2_0033406,V2_ZID_068,Cuttack Buxi Bazar,Cuttack,Odisha,ATM_V2_ZID_068_075,20.428415,85.921381,7390.4,0.0,0.0,COMPLETED,2026-02-26T17:52:51.611747,2026-02-26T18:11:51.611747
CSH_V2CMP_0015181,V2CMP_0015181,ACCV2_0039917,V2_ZID_084,Korba / Raigarh,Korba,Chhattisgarh,ATM_V2_ZID_084_059,22.401737,82.785088,109947.96,0.0,0.0,COMPLETED,2026-02-25T20:20:49.569868,2026-02-25T20:33:49.569868
CSH_V2CMP_0015182,V2CMP_0015182,ACCV2_0018020,V2_ZID_078,Raipur Shankar Nagar,Raipur,Chhattisgarh,ATM_V2_ZID_078_014,21.186776,81.557882,3340.21,0.0,0.0,COMPLETED,2026-02-24T22:33:13.954479,2026-02-24T22:59:13.954479
CSH_V2CMP_0015183,V2CMP_0015183,ACCV2_0029108,V2_ZID_107,Srinagar Lal Chowk,Srinagar,Jammu & Kashmir,ATM_V2_ZID_107_032,34.150983,74.838618,34466.5,0.0,0.0,COMPLETED,2026-02-16T20:50:49.997804,2026-02-16T21:07:49.997804
CSH_V2CMP_0015184,V2CMP_0015184,ACCV2_0030536,V2_ZID_083,Bikaner Kotwali,Bikaner,Rajasthan,ATM_V2_ZID_083_013,28.100897,73.363969,2569.01,0.0,0.0,COMPLETED,2026-02-26T17:35:32.199122,2026-02-26T18:03:32.199122
CSH_V2CMP_0015185,V2CMP_0015185,ACCV2_0039999,V2_ZID_010,Kanpur Civil Lines,Kanpur Nagar,Uttar Pradesh,ATM_V2_ZID_010_033,26.373372,80.285669,20089.6,0.0,0.0,COMPLETED,2026-02-08T13:04:36.216233,2026-02-08T13:28:36.216233
CSH_V2CMP_0015186,V2CMP_0015186,ACCV2_0039778,V2_ZID_014,Chandigarh Sector 17,Chandigarh,Chandigarh,ATM_V2_ZID_014_028,30.725698,76.740844,0.0,120641.49,0.0,FROZEN,2026-02-10T02:29:56.063121,2026-02-10T02:50:56.063121
CSH_V2CMP_0015187,V2CMP_0015187,ACCV2_0001882,V2_ZID_017,Muzaffarnagar,Muzaffarnagar,Uttar Pradesh,ATM_V2_ZID_017_025,29.481241,77.680003,3064.49,0.0,0.0,COMPLETED,2026-02-08T19:58:25.723660,2026-02-08T20:14:25.723660
CSH_V2CMP_0015188,V2CMP_0015188,ACCV2_0021006,V2_ZID_109,Mangaluru Hampankatta,Dakshina Kannada,Karnataka,ATM_V2_ZID_109_042,12.898186,74.875949,332543.36,0.0,0.0,COMPLETED,2026-02-01T02:05:21.704146,2026-02-01T02:14:21.704146
CSH_V2CMP_0015189,V2CMP_0015189,ACCV2_0026100,V2_ZID_073,Bhopal MP Nagar,Bhopal,Madhya Pradesh,ATM_V2_ZID_073_044,23.296135,77.417319,15420.65,0.0,0.0,COMPLETED,2026-02-07T21:07:00.565890,2026-02-07T21:34:00.565890
CSH_V2CMP_0015190,V2CMP_0015190,ACCV2_0035224,V2_ZID_109,Mangaluru Hampankatta,Dakshina Kannada,Karnataka,ATM_V2_ZID_109_022,12.81165,74.888144,368145.48,0.0,0.0,COMPLETED,2026-02-09T20:03:26.607638,2026-02-09T20:22:26.607638
CSH_V2CMP_0015191,V2CMP_0015191,ACCV2_0028316,V2_ZID_054,Alwar,Alwar,Rajasthan,ATM_V2_ZID_054_069,27.554847,76.631941,0.0,79099.76,0.0,FROZEN,2026-02-11T17:11:10.584254,2026-02-11T17:32:10.584254
CSH_V2CMP_0015192,V2CMP_0015192,ACCV2_0022336,V2_ZID_007,Ghaziabad Vaishali,Ghaziabad,Uttar Pradesh,ATM_V2_ZID_007_013,28.589012,77.290969,189608.74,0.0,0.0,COMPLETED,2026-02-28T21:17:07.506786,2026-02-28T21:36:07.506786
CSH_V2CMP_0015193,V2CMP_0015193,ACCV2_0039773,V2_ZID_008,Faridabad NIT,Faridabad,Haryana,ATM_V2_ZID_008_063,28.398743,77.291146,7216.6,0.0,0.0,COMPLETED,2026-02-07T20:02:02.971698,2026-02-07T20:13:02.971698
CSH_V2CMP_0015194,V2CMP_0015194,ACCV2_0030241,V2_ZID_112,Kollam,Kollam,Kerala,ATM_V2_ZID_112_002,8.915592,76.598134,176861.14,0.0,0.0,COMPLETED,2026-02-28T00:23:43.819372,2026-02-28T00:33:43.819372
CSH_V2CMP_0015195,V2CMP_0015195,ACCV2_0019888,V2_ZID_002,South Delhi / Saket,South Delhi,Delhi,ATM_V2_ZID_002_021,28.553312,77.157806,144558.18,0.0,0.0,COMPLETED,2026-02-07T22:14:21.929474,2026-02-07T22:27:21.929474
CSH_V2CMP_0015196,V2CMP_0015196,ACCV2_0011603,V2_ZID_062,Bhagalpur,Bhagalpur,Bihar,ATM_V2_ZID_062_022,25.313076,86.954369,7009.48,0.0,0.0,COMPLETED,2026-02-06T15:15:22.991867,2026-02-06T15:40:22.991867
CSH_V2CMP_0015197,V2CMP_0015197,ACCV2_0027810,V2_ZID_094,Tezpur / Nagaon,Sonitpur,Assam,ATM_V2_ZID_094_043,26.568295,92.786639,8358.94,0.0,0.0,COMPLETED,2026-02-23T23:01:33.814862,2026-02-23T23:18:33.814862
CSH_V2CMP_0015198,V2CMP_0015198,ACCV2_0029432,V2_ZID_059,Patna Boring Road,Patna,Bihar,ATM_V2_ZID_059_054,25.649992,85.162021,345033.21,0.0,0.0,COMPLETED,2026-02-15T08:31:58.218372,2026-02-15T08:38:58.218372
CSH_V2CMP_0015199,V2CMP_0015199,ACCV2_0025910,V2_ZID_038,Kurnool / Anantapur,Kurnool,Andhra Pradesh,ATM_V2_ZID_038_032,15.879557,77.990775,13433.21,0.0,0.0,COMPLETED,2026-02-10T12:40:15.304073,2026-02-10T12:55:15.304073
CSH_V2CMP_0015200,V2CMP_0015200,ACCV2_0039123,V2_ZID_039,Mumbai Lower Parel / BKC,Mumbai City,Maharashtra,ATM_V2_ZID_039_009,19.102196,72.788343,2505.11,1143.55,0.0,PARTIAL_FREEZE,2026-02-09T08:47:48.688720,2026-02-09T09:10:48.688720
CSH_V2CMP_0015201,V2CMP_0015201,ACCV2_0039405,V2_ZID_035,Warangal City,Hanumakonda,Telangana,ATM_V2_ZID_035_027,18.036147,79.556321,3664.57,0.0,0.0,COMPLETED,2026-02-19T19:07:12.230156,2026-02-19T19:14:12.230156
CSH_V2CMP_0015202,V2CMP_0015202,ACCV2_0035005,V2_ZID_038,Kurnool / Anantapur,Kurnool,Andhra Pradesh,ATM_V2_ZID_038_029,15.809178,77.971679,7873.11,0.0,0.0,COMPLETED,2026-02-12T17:11:35.905018,2026-02-12T17:40:35.905018
CSH_V2CMP_0015203,V2CMP_0015203,ACCV2_0010562,V2_ZID_025,Coimbatore RS Puram,Coimbatore,Tamil Nadu,ATM_V2_ZID_025_029,10.973972,77.000808,5470.29,0.0,0.0,COMPLETED,2026-02-16T19:25:22.184776,2026-02-16T19:36:22.184776
CSH_V2CMP_0015204,V2CMP_0015204,ACCV2_0003726,V2_ZID_025,Coimbatore RS Puram,Coimbatore,Tamil Nadu,ATM_V2_ZID_025_044,11.076638,76.891021,11432.95,0.0,0.0,COMPLETED,2026-02-04T10:46:07.517412,2026-02-04T10:52:07.517412
CSH_V2CMP_0015205,V2CMP_0015205,ACCV2_0007168,V2_ZID_047,Surat Varachha,Surat,Gujarat,ATM_V2_ZID_047_080,21.128448,72.814207,260598.31,0.0,0.0,COMPLETED,2026-02-04T07:47:30.619187,2026-02-04T07:59:30.619187
CSH_V2CMP_0015206,V2CMP_0015206,ACCV2_0038284,V2_ZID_014,Chandigarh Sector 17,Chandigarh,Chandigarh,ATM_V2_ZID_014_010,30.707475,76.724144,10122.32,0.0,0.0,COMPLETED,2026-02-10T17:36:33.146446,2026-02-10T17:58:33.146446
CSH_V2CMP_0015207,V2CMP_0015207,ACCV2_0042009,V2_ZID_028,Thiruvananthapuram,Thiruvananthapuram,Kerala,ATM_V2_ZID_028_022,8.541795,76.9103,6970.83,0.0,0.0,COMPLETED,2026-02-27T17:04:00.098900,2026-02-27T17:20:00.098900
CSH_V2CMP_0015208,V2CMP_0015208,ACCV2_0039382,V2_ZID_044,Nagpur Dharampeth,Nagpur,Maharashtra,ATM_V2_ZID_044_054,21.086024,79.086277,1115347.56,0.0,0.0,COMPLETED,2026-02-02T17:17:35.464023,2026-02-02T17:33:35.464023
CSH_V2CMP_0015209,V2CMP_0015209,ACCV2_0040097,V2_ZID_075,Jabalpur Napier Town,Jabalpur,Madhya Pradesh,ATM_V2_ZID_075_061,23.256951,79.959514,9452.52,0.0,9452.52,REVERSED,2026-02-25T15:03:52.053518,2026-02-25T15:12:52.053518
CSH_V2CMP_0015210,V2CMP_0015210,ACCV2_0036612,V2_ZID_102,Hoshiarpur,Hoshiarpur,Punjab,ATM_V2_ZID_102_029,31.549103,75.902045,58478.93,0.0,0.0,COMPLETED,2026-02-22T11:40:06.494433,2026-02-22T12:04:06.494433
CSH_V2CMP_0015211,V2CMP_0015211,ACCV2_0006268,V2_ZID_109,Mangaluru Hampankatta,Dakshina Kannada,Karnataka,ATM_V2_ZID_109_012,12.830046,74.854116,3054.22,0.0,0.0,COMPLETED,2026-02-16T09:42:28.458014,2026-02-16T09:54:28.458014
CSH_V2CMP_0015212,V2CMP_0015212,ACCV2_0023907,V2_ZID_014,Chandigarh Sector 17,Chandigarh,Chandigarh,ATM_V2_ZID_014_020,30.791098,76.7113,3490.98,0.0,0.0,COMPLETED,2026-02-15T21:16:16.899891,2026-02-15T21:40:16.899891
CSH_V2CMP_0015213,V2CMP_0015213,ACCV2_0032646,V2_ZID_112,Kollam,Kollam,Kerala,ATM_V2_ZID_112_022,8.907953,76.661106,2651.72,0.0,0.0,COMPLETED,2026-02-11T20:05:35.528746,2026-02-11T20:25:35.528746
CSH_V2CMP_0015214,V2CMP_0015214,ACCV2_0004740,V2_ZID_082,Ajmer,Ajmer,Rajasthan,ATM_V2_ZID_082_018,26.423156,74.621384,4387.92,0.0,0.0,COMPLETED,2026-02-20T22:46:58.436902,2026-02-20T22:58:58.436902
CSH_V2CMP_0015215,V2CMP_0015215,ACCV2_0040262,V2_ZID_048,Vadodara Alkapuri,Vadodara,Gujarat,ATM_V2_ZID_048_046,22.336389,73.208374,14686.71,0.0,0.0,COMPLETED,2026-02-15T20:22:34.869005,2026-02-15T20:27:34.869005
CSH_V2CMP_0015216,V2CMP_0015216,VICT_0058302,V2_ZID_099,Jalandhar Model Town,Jalandhar,Punjab,ATM_V2_ZID_099_077,31.3618,75.525843,35212.49,0.0,0.0,COMPLETED,2026-02-23T23:24:37.897504,2026-02-23T23:31:37.897504
CSH_V2CMP_0015217,V2CMP_0015217,ACCV2_0015011,V2_ZID_085,Durg / Bhilai,Durg,Chhattisgarh,ATM_V2_ZID_085_050,21.133646,81.318785,0.0,13880.06,0.0,FROZEN,2026-02-08T21:51:46.808348,2026-02-08T22:06:46.808348
CSH_V2CMP_0015218,V2CMP_0015218,ACCV2_0034439,V2_ZID_038,Kurnool / Anantapur,Kurnool,Andhra Pradesh,ATM_V2_ZID_038_012,15.843317,77.99936,377336.41,0.0,0.0,COMPLETED,2026-02-16T09:16:04.247093,2026-02-16T09:40:04.247093
CSH_V2CMP_0015219,V2CMP_0015219,ACCV2_0036524,V2_ZID_103,Hisar,Hisar,Haryana,ATM_V2_ZID_103_015,29.143546,75.646546,15608.49,0.0,0.0,COMPLETED,2026-02-08T00:15:13.870897,2026-02-08T00:36:13.870897
CSH_V2CMP_0015220,V2CMP_0015220,ACCV2_0040315,V2_ZID_034,Nellore / Tirupati,Tirupati,Andhra Pradesh,ATM_V2_ZID_034_001,13.638726,79.460849,132961.16,0.0,0.0,COMPLETED,2026-02-05T21:30:46.610686,2026-02-05T21:39:46.610686
CSH_V2CMP_0015221,V2CMP_0015221,ACCV2_0030794,V2_ZID_112,Kollam,Kollam,Kerala,ATM_V2_ZID_112_059,8.906274,76.638847,12301.58,0.0,0.0,COMPLETED,2026-02-28T16:39:44.139246,2026-02-28T17:07:44.139246
CSH_V2CMP_0015222,V2CMP_0015222,ACCV2_0011234,V2_ZID_059,Patna Boring Road,Patna,Bihar,ATM_V2_ZID_059_024,25.676619,85.062952,3725.06,0.0,0.0,COMPLETED,2026-02-14T13:26:45.026215,2026-02-14T13:36:45.026215
CSH_V2CMP_0015223,V2CMP_0015223,ACCV2_0028035,V2_ZID_006,Mathura / Vrindavan,Mathura,Uttar Pradesh,ATM_V2_ZID_006_042,27.444669,77.728377,27203.97,0.0,0.0,COMPLETED,2026-02-01T03:36:56.921345,2026-02-01T04:03:56.921345
CSH_V2CMP_0015224,V2CMP_0015224,ACCV2_0039113,V2_ZID_104,Ambala Cantonment,Ambala,Haryana,ATM_V2_ZID_104_078,30.363417,76.718258,19272.65,0.0,0.0,COMPLETED,2026-02-07T13:55:58.642955,2026-02-07T14:03:58.642955
CSH_V2CMP_0015225,V2CMP_0015225,ACCV2_0019108,,,,,,,,,0.0,0.0,CENSORED,2026-02-07T11:33:10,2026-02-07T11:46:10
CSH_V2CMP_0015226,V2CMP_0015226,ACCV2_0026242,V2_ZID_082,Ajmer,Ajmer,Rajasthan,ATM_V2_ZID_082_047,26.481218,74.61061,132369.94,0.0,0.0,COMPLETED,2026-02-10T20:21:05.720367,2026-02-10T20:27:05.720367
CSH_V2CMP_0015227,V2CMP_0015227,ACCV2_0040672,V2_ZID_094,Tezpur / Nagaon,Sonitpur,Assam,ATM_V2_ZID_094_025,26.569634,92.769771,2813.06,0.0,0.0,COMPLETED,2026-02-19T21:56:07.915862,2026-02-19T22:24:07.915862
CSH_V2CMP_0015228,V2CMP_0015228,ACCV2_0017938,V2_ZID_025,Coimbatore RS Puram,Coimbatore,Tamil Nadu,ATM_V2_ZID_025_029,10.943127,76.919938,5767.38,0.0,0.0,COMPLETED,2026-02-16T08:57:10.961291,2026-02-16T09:02:10.961291
CSH_V2CMP_0015229,V2CMP_0015229,ACCV2_0035444,V2_ZID_018,Meerut Sadar Bazar,Meerut,Uttar Pradesh,ATM_V2_ZID_018_040,28.964978,77.750954,121897.95,0.0,0.0,COMPLETED,2026-02-28T21:43:20.854905,2026-02-28T21:51:20.854905
CSH_V2CMP_0015230,V2CMP_0015230,ACCV2_0002921,V2_ZID_003,Gurugram Sector 29 Cluster,Gurugram,Haryana,ATM_V2_ZID_003_061,28.474603,77.084251,94247.63,0.0,0.0,COMPLETED,2026-02-17T21:20:28.760438,2026-02-17T21:31:28.760438
CSH_V2CMP_0015231,V2CMP_0015231,ACCV2_0001065,V2_ZID_014,Chandigarh Sector 17,Chandigarh,Chandigarh,ATM_V2_ZID_014_034,30.775668,76.838563,145700.6,0.0,0.0,COMPLETED,2026-02-10T06:42:25.038495,2026-02-10T06:58:25.038495
CSH_V2CMP_0015232,V2CMP_0015232,ACCV2_0016017,V2_ZID_036,Bengaluru Electronic City,Bengaluru Urban,Karnataka,ATM_V2_ZID_036_009,12.791964,77.656166,104330.18,0.0,0.0,COMPLETED,2026-02-09T16:38:56.294659,2026-02-09T16:49:56.294659
