cashout_id,complaint_id,final_account,zone_id,zone_name,district,state,location_id,lat,lng,amount_cashed_out,amount_frozen,amount_recovered,status,event_timestamp,available_timestamp
CSH_V2CMP_0002244,V2CMP_0002244,ACCV2_0033207,V2_ZID_019,Bengaluru MG Road,Bengaluru Urban,Karnataka,ATM_V2_ZID_019_024,12.937376,77.609533,1109390.96,0.0,0.0,COMPLETED,2026-01-23T13:40:29.342886,2026-01-23T13:52:29.342886
CSH_V2CMP_0002245,V2CMP_0002245,ACCV2_0032428,V2_ZID_017,Muzaffarnagar,Muzaffarnagar,Uttar Pradesh,ATM_V2_ZID_017_042,29.442083,77.720497,2064249.7,0.0,0.0,COMPLETED,2026-01-28T03:12:04.216784,2026-01-28T03:32:04.216784
CSH_V2CMP_0002246,V2CMP_0002246,ACCV2_0039436,V2_ZID_040,Mumbai Andheri / Jogeshwari,Mumbai Suburban,Maharashtra,ATM_V2_ZID_040_008,19.096136,72.819386,54805.22,0.0,0.0,COMPLETED,2026-01-21T09:19:52.728742,2026-01-21T09:28:52.728742
CSH_V2CMP_0002247,V2CMP_0002247,ACCV2_0023189,V2_ZID_054,Alwar,Alwar,Rajasthan,ATM_V2_ZID_054_027,27.572144,76.663701,10770.37,0.0,0.0,COMPLETED,2026-01-08T12:29:21.179417,2026-01-08T12:55:21.179417
CSH_V2CMP_0002248,V2CMP_0002248,ACCV2_0037976,V2_ZID_089,Silchar Rangirkhari,Cachar,Assam,ATM_V2_ZID_089_075,24.754076,92.848425,3527.36,0.0,0.0,COMPLETED,2026-01-24T14:36:32.324750,2026-01-24T15:05:32.324750
CSH_V2CMP_0002249,V2CMP_0002249,ACCV2_0041405,V2_ZID_010,Kanpur Civil Lines,Kanpur Nagar,Uttar Pradesh,ATM_V2_ZID_010_056,26.441176,80.347988,34241.72,0.0,0.0,COMPLETED,2026-01-13T11:29:56.708269,2026-01-13T11:36:56.708269
CSH_V2CMP_0002250,V2CMP_0002250,ACCV2_0037586,V2_ZID_026,Madurai,Madurai,Tamil Nadu,ATM_V2_ZID_026_027,9.93231,78.121142,6087.29,0.0,0.0,COMPLETED,2026-01-19T18:44:54.512035,2026-01-19T19:03:54.512035
CSH_V2CMP_0002251,V2CMP_0002251,ACCV2_0037412,V2_ZID_019,Bengaluru MG Road,Bengaluru Urban,Karnataka,ATM_V2_ZID_019_072,12.948193,77.612818,248294.06,0.0,0.0,COMPLETED,2026-01-30T12:11:23.604718,2026-01-30T12:28:23.604718
CSH_V2CMP_0002252,V2CMP_0002252,ACCV2_0020324,V2_ZID_011,Varanasi Sigra,Varanasi,Uttar Pradesh,ATM_V2_ZID_011_074,25.24754,82.984931,0.0,6006.07,0.0,FROZEN,2026-01-19T01:34:27.792537,2026-01-19T01:51:27.792537
CSH_V2CMP_0002253,V2CMP_0002253,ACCV2_0015223,V2_ZID_054,Alwar,Alwar,Rajasthan,ATM_V2_ZID_054_062,27.610734,76.662418,0.0,56266.4,0.0,FROZEN,2026-01-14T13:36:25.699234,2026-01-14T14:05:25.699234
CSH_V2CMP_0002254,V2CMP_0002254,ACCV2_0003979,V2_ZID_070,Siliguri,Darjeeling,West Bengal,ATM_V2_ZID_070_010,26.727207,88.431539,5009.11,15169.32,0.0,PARTIAL_FREEZE,2026-01-12T21:31:43.780166,2026-01-12T21:48:43.780166
CSH_V2CMP_0002255,V2CMP_0002255,ACCV2_0040435,V2_ZID_001,Central Delhi ATM Cluster,Central Delhi,Delhi,ATM_V2_ZID_001_036,28.644946,77.18336,380686.77,0.0,0.0,COMPLETED,2026-01-18T02:32:32.072925,2026-01-18T02:49:32.072925
CSH_V2CMP_0002256,V2CMP_0002256,ACCV2_0033104,V2_ZID_002,South Delhi / Saket,South Delhi,Delhi,ATM_V2_ZID_002_005,28.508818,77.24496,393999.8,0.0,0.0,COMPLETED,2026-01-11T20:26:50.587217,2026-01-11T20:50:50.587217
CSH_V2CMP_0002257,V2CMP_0002257,ACCV2_0002240,V2_ZID_001,Central Delhi ATM Cluster,Central Delhi,Delhi,ATM_V2_ZID_001_044,28.615395,77.242487,8319.32,0.0,0.0,COMPLETED,2026-01-17T10:55:57.756967,2026-01-17T11:21:57.756967
CSH_V2CMP_0002258,V2CMP_0002258,ACCV2_0012242,V2_ZID_106,Dharamshala / Kangra,Kangra,Himachal Pradesh,ATM_V2_ZID_106_002,32.284994,76.25008,0.0,27946.28,0.0,FROZEN,2026-01-25T21:30:31.029361,2026-01-25T21:56:31.029361
CSH_V2CMP_0002259,V2CMP_0002259,ACCV2_0016814,V2_ZID_006,Mathura / Vrindavan,Mathura,Uttar Pradesh,ATM_V2_ZID_006_016,27.539251,77.712492,34020.47,0.0,0.0,COMPLETED,2026-01-08T14:51:37.910414,2026-01-08T15:18:37.910414
CSH_V2CMP_0002260,V2CMP_0002260,ACCV2_0039401,V2_ZID_059,Patna Boring Road,Patna,Bihar,ATM_V2_ZID_059_023,25.553551,85.148483,2928.88,0.0,0.0,COMPLETED,2026-01-06T03:51:48.225643,2026-01-06T04:02:48.225643
CSH_V2CMP_0002261,V2CMP_0002261,ACCV2_0020025,V2_ZID_120,Srikakulam / Ichapur,Srikakulam,Andhra Pradesh,ATM_V2_ZID_120_062,18.358403,83.886901,7783.23,4056.76,0.0,PARTIAL_FREEZE,2026-01-10T11:59:20.248594,2026-01-10T12:05:20.248594
CSH_V2CMP_0002262,V2CMP_0002262,ACCV2_0041581,V2_ZID_075,Jabalpur Napier Town,Jabalpur,Madhya Pradesh,ATM_V2_ZID_075_012,23.151817,80.064796,55419.16,0.0,0.0,COMPLETED,2026-01-07T11:34:40.918115,2026-01-07T11:45:40.918115
CSH_V2CMP_0002263,V2CMP_0002263,ACCV2_0013085,V2_ZID_067,Bhubaneswar Jaydev Vihar,Khordha,Odisha,ATM_V2_ZID_067_042,20.355864,85.842576,28615.22,0.0,0.0,COMPLETED,2026-01-30T10:45:15.291022,2026-01-30T10:52:15.291022
CSH_V2CMP_0002264,V2CMP_0002264,ACCV2_0008865,V2_ZID_009,Lucknow Hazratganj,Lucknow,Uttar Pradesh,ATM_V2_ZID_009_008,26.83602,80.994405,9983.42,0.0,0.0,COMPLETED,2026-01-29T00:45:59.351581,2026-01-29T01:10:59.351581
CSH_V2CMP_0002265,V2CMP_0002265,ACCV2_0035599,V2_ZID_085,Durg / Bhilai,Durg,Chhattisgarh,ATM_V2_ZID_085_056,21.2349,81.369881,0.0,13211.51,0.0,FROZEN,2026-01-11T12:59:52.137383,2026-01-11T13:18:52.137383
CSH_V2CMP_0002266,V2CMP_0002266,ACCV2_0038896,V2_ZID_075,Jabalpur Napier Town,Jabalpur,Madhya Pradesh,ATM_V2_ZID_075_033,23.257391,80.044752,20265.2,0.0,0.0,COMPLETED,2026-01-09T10:57:33.431278,2026-01-09T11:04:33.431278
CSH_V2CMP_0002267,V2CMP_0002267,ACCV2_0026426,V2_ZID_099,Jalandhar Model Town,Jalandhar,Punjab,ATM_V2_ZID_099_029,31.257842,75.550021,463395.38,0.0,463395.38,REVERSED,2026-01-30T16:02:22.766032,2026-01-30T16:29:22.766032
CSH_V2CMP_0002268,V2CMP_0002268,ACCV2_0023779,V2_ZID_055,Bharatpur,Bharatpur,Rajasthan,ATM_V2_ZID_055_049,27.204106,77.413827,21752.98,0.0,0.0,COMPLETED,2026-01-19T20:07:07.563748,2026-01-19T20:17:07.563748
CSH_V2CMP_0002269,V2CMP_0002269,ACCV2_0020125,V2_ZID_116,Kakinada / Rajahmundry,East Godavari,Andhra Pradesh,ATM_V2_ZID_116_071,17.013781,82.238892,87733.86,0.0,0.0,COMPLETED,2026-01-03T13:38:10.310069,2026-01-03T13:59:10.310069
CSH_V2CMP_0002270,V2CMP_0002270,ACCV2_0022647,V2_ZID_084,Korba / Raigarh,Korba,Chhattisgarh,ATM_V2_ZID_084_066,22.354206,82.810317,40147.48,0.0,0.0,COMPLETED,2026-01-04T20:37:32.851499,2026-01-04T20:53:32.851499
CSH_V2CMP_0002271,V2CMP_0002271,ACCV2_0001034,V2_ZID_039,Mumbai Lower Parel / BKC,Mumbai City,Maharashtra,ATM_V2_ZID_039_024,19.089024,72.896488,83637.23,0.0,0.0,COMPLETED,2026-01-09T03:14:24.214830,2026-01-09T03:25:24.214830
CSH_V2CMP_0002272,V2CMP_0002272,ACCV2_0021612,V2_ZID_054,Alwar,Alwar,Rajasthan,ATM_V2_ZID_054_066,27.620314,76.681196,98807.46,0.0,0.0,COMPLETED,2026-01-28T16:13:12.580080,2026-01-28T16:38:12.580080
CSH_V2CMP_0002273,V2CMP_0002273,ACCV2_0015933,V2_ZID_040,Mumbai Andheri / Jogeshwari,Mumbai Suburban,Maharashtra,ATM_V2_ZID_040_041,19.152333,72.832797,1411.36,0.0,0.0,COMPLETED,2026-01-15T11:48:23.425482,2026-01-15T12:18:23.425482
CSH_V2CMP_0002274,V2CMP_0002274,ACCV2_0026980,V2_ZID_112,Kollam,Kollam,Kerala,ATM_V2_ZID_112_055,8.895776,76.627184,4018.32,9925.81,0.0,PARTIAL_FREEZE,2026-01-10T10:41:40.413211,2026-01-10T10:55:40.413211
CSH_V2CMP_0002275,V2CMP_0002275,ACCV2_0025291,V2_ZID_104,Ambala Cantonment,Ambala,Haryana,ATM_V2_ZID_104_063,30.398194,76.81091,1651.4,0.0,0.0,COMPLETED,2026-01-06T15:14:46.907455,2026-01-06T15:32:46.907455
CSH_V2CMP_0002276,V2CMP_0002276,ACCV2_0014758,V2_ZID_038,Kurnool / Anantapur,Kurnool,Andhra Pradesh,ATM_V2_ZID_038_021,15.755817,77.982722,6688.02,0.0,0.0,COMPLETED,2026-01-29T00:15:43.090102,2026-01-29T00:39:43.090102
CSH_V2CMP_0002277,V2CMP_0002277,ACCV2_0023307,V2_ZID_062,Bhagalpur,Bhagalpur,Bihar,ATM_V2_ZID_062_026,25.257417,86.925189,6539.29,0.0,0.0,COMPLETED,2026-01-29T14:43:06.622156,2026-01-29T15:10:06.622156
CSH_V2CMP_0002278,V2CMP_0002278,ACCV2_0021758,V2_ZID_110,Panaji Fontainhas,North Goa,Goa,ATM_V2_ZID_110_069,15.42349,73.834465,296523.5,0.0,0.0,COMPLETED,2026-01-07T20:44:14.892545,2026-01-07T21:04:14.892545
CSH_V2CMP_0002279,V2CMP_0002279,ACCV2_0003040,V2_ZID_068,Cuttack Buxi Bazar,Cuttack,Odisha,ATM_V2_ZID_068_010,20.467431,85.939091,6505.43,0.0,0.0,COMPLETED,2026-01-29T17:07:41.467879,2026-01-29T17:14:41.467879
CSH_V2CMP_0002280,V2CMP_0002280,ACCV2_0027997,V2_ZID_050,Jaipur C-Scheme / Malviya Nagar,Jaipur,Rajasthan,ATM_V2_ZID_050_002,26.982001,75.861634,647201.88,0.0,0.0,COMPLETED,2026-01-27T10:43:17.935113,2026-01-27T11:10:17.935113
CSH_V2CMP_0002281,V2CMP_0002281,ACCV2_0041852,V2_ZID_107,Srinagar Lal Chowk,Srinagar,Jammu & Kashmir,ATM_V2_ZID_107_049,34.018117,74.864195,417812.32,0.0,0.0,COMPLETED,2026-01-09T12:32:08.415764,2026-01-09T12:49:08.415764
CSH_V2CMP_0002282,V2CMP_0002282,ACCV2_0034932,V2_ZID_001,Central Delhi ATM Cluster,Central Delhi,Delhi,ATM_V2_ZID_001_073,28.649937,77.287707,62125.31,0.0,0.0,COMPLETED,2026-01-16T18:20:10.087749,2026-01-16T18:35:10.087749
CSH_V2CMP_0002283,V2CMP_0002283,ACCV2_0029597,V2_ZID_059,Patna Boring Road,Patna,Bihar,ATM_V2_ZID_059_051,25.558415,85.067324,149293.4,0.0,0.0,COMPLETED,2026-01-27T21:08:10.654763,2026-01-27T21:28:10.654763
CSH_V2CMP_0002284,V2CMP_0002284,ACCV2_0021003,V2_ZID_024,Chennai OMR IT Corridor,Chennai,Tamil Nadu,ATM_V2_ZID_024_051,12.954371,80.163825,65423.06,0.0,0.0,COMPLETED,2026-01-17T13:36:29.622176,2026-01-17T14:02:29.622176
CSH_V2CMP_0002285,V2CMP_0002285,ACCV2_0030624,V2_ZID_002,South Delhi / Saket,South Delhi,Delhi,ATM_V2_ZID_002_052,28.454485,77.174672,214673.75,178155.89,0.0,PARTIAL_FREEZE,2026-01-02T20:52:50.358156,2026-01-02T21:01:50.358156
CSH_V2CMP_0002286,V2CMP_0002286,ACCV2_0020281,V2_ZID_022,Hyderabad Old City / Charminar,Hyderabad,Telangana,ATM_V2_ZID_022_071,17.294238,78.476025,11632.96,15530.91,0.0,PARTIAL_FREEZE,2026-01-30T13:55:38.434042,2026-01-30T14:04:38.434042
CSH_V2CMP_0002287,V2CMP_0002287,ACCV2_0028446,V2_ZID_086,Satna / Rewa,Satna,Madhya Pradesh,ATM_V2_ZID_086_065,24.610048,80.833053,66039.88,0.0,0.0,COMPLETED,2026-01-30T01:23:21.749245,2026-01-30T01:51:21.749245
CSH_V2CMP_0002288,V2CMP_0002288,ACCV2_0032558,V2_ZID_072,Katihar,Katihar,Bihar,ATM_V2_ZID_072_073,25.574056,87.596586,13409.38,0.0,0.0,COMPLETED,2026-01-05T15:05:14.899260,2026-01-05T15:10:14.899260
CSH_V2CMP_0002289,V2CMP_0002289,ACCV2_0004538,V2_ZID_022,Hyderabad Old City / Charminar,Hyderabad,Telangana,ATM_V2_ZID_022_036,17.411391,78.496511,5768.05,0.0,0.0,COMPLETED,2026-01-25T23:54:33.208439,2026-01-26T00:03:33.208439
CSH_V2CMP_0002290,V2CMP_0002290,ACCV2_0010562,V2_ZID_042,Pune FC Road / Hinjewadi,Pune,Maharashtra,ATM_V2_ZID_042_067,18.55091,73.818132,237015.41,0.0,0.0,COMPLETED,2026-01-10T17:05:37.428401,2026-01-10T17:25:37.428401
CSH_V2CMP_0002291,V2CMP_0002291,ACCV2_0007702,V2_ZID_039,Mumbai Lower Parel / BKC,Mumbai City,Maharashtra,ATM_V2_ZID_039_024,19.131718,72.799228,19315.96,25735.38,0.0,PARTIAL_FREEZE,2026-01-16T14:15:02.420923,2026-01-16T14:35:02.420923
CSH_V2CMP_0002292,V2CMP_0002292,ACCV2_0000537,V2_ZID_007,Ghaziabad Vaishali,Ghaziabad,Uttar Pradesh,ATM_V2_ZID_007_016,28.69796,77.305145,213070.4,0.0,0.0,COMPLETED,2026-01-26T13:25:33.969174,2026-01-26T13:42:33.969174
CSH_V2CMP_0002293,V2CMP_0002293,ACCV2_0032652,V2_ZID_003,Gurugram Sector 29 Cluster,Gurugram,Haryana,ATM_V2_ZID_003_068,28.473899,77.095027,,0.0,0.0,CENSORED,2026-01-03T18:12:49.735142,2026-01-03T18:36:49.735142
CSH_V2CMP_0002294,V2CMP_0002294,ACCV2_0028742,V2_ZID_023,Chennai T Nagar,Chennai,Tamil Nadu,ATM_V2_ZID_023_006,12.988561,80.261296,130365.97,0.0,0.0,COMPLETED,2026-01-18T00:21:42.368886,2026-01-18T00:29:42.368886
CSH_V2CMP_0002295,V2CMP_0002295,ACCV2_0015311,V2_ZID_011,Varanasi Sigra,Varanasi,Uttar Pradesh,ATM_V2_ZID_011_033,25.397378,83.047152,29261.95,0.0,0.0,COMPLETED,2026-01-22T19:39:02.734138,2026-01-22T20:06:02.734138
CSH_V2CMP_0002296,V2CMP_0002296,ACCV2_0001881,V2_ZID_033,Hubballi CBD,Dharwad,Karnataka,ATM_V2_ZID_033_050,15.367871,75.133233,5199.48,0.0,0.0,COMPLETED,2026-01-16T12:39:02.083048,2026-01-16T13:07:02.083048
CSH_V2CMP_0002297,V2CMP_0002297,ACCV2_0032427,V2_ZID_057,Kolkata Salt Lake,North 24 Parganas,West Bengal,ATM_V2_ZID_057_077,22.495449,88.345015,159463.34,0.0,0.0,COMPLETED,2026-01-16T20:48:20.472016,2026-01-16T21:09:20.472016
CSH_V2CMP_0002298,V2CMP_0002298,ACCV2_0001752,V2_ZID_027,Kochi Marine Drive,Ernakulam,Kerala,ATM_V2_ZID_027_032,9.899024,76.244041,76805.39,0.0,0.0,COMPLETED,2026-01-04T16:35:40.271045,2026-01-04T16:43:40.271045
CSH_V2CMP_0002299,V2CMP_0002299,ACCV2_0024270,V2_ZID_055,Bharatpur,Bharatpur,Rajasthan,ATM_V2_ZID_055_039,27.155004,77.471066,3145.33,0.0,0.0,COMPLETED,2026-01-30T11:59:38.943638,2026-01-30T12:13:38.943638
CSH_V2CMP_0002300,V2CMP_0002300,ACCV2_0042590,V2_ZID_043,Nashik CB Stand,Nashik,Maharashtra,ATM_V2_ZID_043_033,20.05644,73.735127,94466.11,0.0,0.0,COMPLETED,2026-01-06T17:40:04.169635,2026-01-06T18:07:04.169635
CSH_V2CMP_0002301,V2CMP_0002301,VICT_0045387,V2_ZID_069,Dhenkanal / Angul,Dhenkanal,Odisha,ATM_V2_ZID_069_071,20.631547,85.638145,31652.07,0.0,0.0,COMPLETED,2026-01-15T07:21:31.803659,2026-01-15T07:39:31.803659
CSH_V2CMP_0002302,V2CMP_0002302,ACCV2_0011901,V2_ZID_104,Ambala Cantonment,Ambala,Haryana,ATM_V2_ZID_104_035,30.444602,76.756546,25523.19,0.0,0.0,COMPLETED,2026-01-08T10:26:42.875528,2026-01-08T10:42:42.875528
CSH_V2CMP_0002303,V2CMP_0002303,VICT_0045389,V2_ZID_010,Kanpur Civil Lines,Kanpur Nagar,Uttar Pradesh,ATM_V2_ZID_010_023,26.377852,80.317768,177379.15,0.0,0.0,COMPLETED,2026-01-20T11:27:25.805460,2026-01-20T11:43:25.805460
CSH_V2CMP_0002304,V2CMP_0002304,ACCV2_0013179,V2_ZID_029,Kozhikode City,Kozhikode,Kerala,ATM_V2_ZID_029_059,11.240209,75.773459,9050.88,0.0,0.0,COMPLETED,2026-01-16T18:38:41.563146,2026-01-16T18:54:41.563146
CSH_V2CMP_0002305,V2CMP_0002305,ACCV2_0026740,V2_ZID_050,Jaipur C-Scheme / Malviya Nagar,Jaipur,Rajasthan,ATM_V2_ZID_050_019,26.91914,75.862466,6260.42,0.0,0.0,COMPLETED,2026-01-12T12:20:33.319171,2026-01-12T12:45:33.319171
CSH_V2CMP_0002306,V2CMP_0002306,ACCV2_0039339,V2_ZID_011,Varanasi Sigra,Varanasi,Uttar Pradesh,ATM_V2_ZID_011_045,25.264103,83.006936,0.0,2492.77,0.0,FROZEN,2026-01-13T13:04:51.281016,2026-01-13T13:31:51.281016
CSH_V2CMP_0002307,V2CMP_0002307,ACCV2_0029545,V2_ZID_003,Gurugram Sector 29 Cluster,Gurugram,Haryana,ATM_V2_ZID_003_002,28.38525,77.101522,207033.88,446746.48,0.0,PARTIAL_FREEZE,2026-01-24T08:01:11.938158,2026-01-24T08:14:11.938158
CSH_V2CMP_0002308,V2CMP_0002308,ACCV2_0039470,V2_ZID_068,Cuttack Buxi Bazar,Cuttack,Odisha,ATM_V2_ZID_068_077,20.463199,85.851067,1445.14,0.0,0.0,COMPLETED,2026-01-11T18:09:15.190146,2026-01-11T18:35:15.190146
CSH_V2CMP_0002309,V2CMP_0002309,ACCV2_0029480,V2_ZID_058,Kolkata Esplanade,Kolkata,West Bengal,ATM_V2_ZID_058_013,22.496833,88.393284,,0.0,0.0,CENSORED,2026-01-22T19:23:55.611907,2026-01-22T19:36:55.611907
CSH_V2CMP_0002310,V2CMP_0002310,ACCV2_0000847,V2_ZID_051,Jodhpur Shastri Nagar,Jodhpur,Rajasthan,ATM_V2_ZID_051_070,26.199455,72.948868,672851.1,0.0,0.0,COMPLETED,2026-01-10T22:13:53.489972,2026-01-10T22:34:53.489972
CSH_V2CMP_0002311,V2CMP_0002311,ACCV2_0019833,V2_ZID_056,Gandhinagar,Gandhinagar,Gujarat,ATM_V2_ZID_056_016,23.138704,72.693585,24669.16,0.0,0.0,COMPLETED,2026-01-23T15:48:52.212103,2026-01-23T16:16:52.212103
CSH_V2CMP_0002312,V2CMP_0002312,ACCV2_0018564,V2_ZID_055,Bharatpur,Bharatpur,Rajasthan,ATM_V2_ZID_055_047,27.266349,77.483391,41721.62,0.0,0.0,COMPLETED,2026-01-18T06:51:16.357553,2026-01-18T07:10:16.357553
CSH_V2CMP_0002313,V2CMP_0002313,ACCV2_0038573,V2_ZID_016,Rohtak / Jhajjar,Rohtak,Haryana,ATM_V2_ZID_016_016,28.867282,76.55779,,0.0,0.0,CENSORED,2026-01-26T10:33:24.313863,2026-01-26T10:53:24.313863
CSH_V2CMP_0002314,V2CMP_0002314,ACCV2_0001890,V2_ZID_039,Mumbai Lower Parel / BKC,Mumbai City,Maharashtra,ATM_V2_ZID_039_026,18.985227,72.791525,42159.72,0.0,0.0,COMPLETED,2026-01-22T15:55:19.207833,2026-01-22T16:13:19.207833
CSH_V2CMP_0002315,V2CMP_0002315,ACCV2_0015111,V2_ZID_110,Panaji Fontainhas,North Goa,Goa,ATM_V2_ZID_110_076,15.518553,73.780477,,0.0,0.0,CENSORED,2026-01-02T21:18:11.593737,2026-01-02T21:48:11.593737
CSH_V2CMP_0002316,V2CMP_0002316,ACCV2_0016092,V2_ZID_116,Kakinada / Rajahmundry,East Godavari,Andhra Pradesh,ATM_V2_ZID_116_009,17.065982,82.284399,,0.0,0.0,CENSORED,2026-01-12T18:28:03.103424,2026-01-12T18:58:03.103424
CSH_V2CMP_0002317,V2CMP_0002317,ACCV2_0007384,V2_ZID_067,Bhubaneswar Jaydev Vihar,Khordha,Odisha,ATM_V2_ZID_067_018,20.345984,85.888822,0.0,25351.36,0.0,FROZEN,2026-01-23T14:01:02.807862,2026-01-23T14:06:02.807862
CSH_V2CMP_0002318,V2CMP_0002318,ACCV2_0039028,V2_ZID_056,Gandhinagar,Gandhinagar,Gujarat,ATM_V2_ZID_056_076,23.218388,72.617441,68238.23,0.0,0.0,COMPLETED,2026-01-02T10:14:48.619952,2026-01-02T10:22:48.619952
CSH_V2CMP_0002319,V2CMP_0002319,ACCV2_0039800,V2_ZID_015,Panipat / Karnal,Panipat,Haryana,ATM_V2_ZID_015_071,29.421873,76.909132,17132.92,0.0,0.0,COMPLETED,2026-01-15T23:38:18.238778,2026-01-16T00:06:18.238778
CSH_V2CMP_0002320,V2CMP_0002320,ACCV2_0027750,V2_ZID_003,Gurugram Sector 29 Cluster,Gurugram,Haryana,ATM_V2_ZID_003_013,28.45872,77.075878,690748.12,0.0,0.0,COMPLETED,2026-01-21T13:05:21.304319,2026-01-21T13:26:21.304319
CSH_V2CMP_0002321,V2CMP_0002321,ACCV2_0007334,V2_ZID_064,Deoghar,Deoghar,Jharkhand,ATM_V2_ZID_064_020,24.434645,86.660978,194539.98,0.0,0.0,COMPLETED,2026-01-27T11:41:54.407653,2026-01-27T12:03:54.407653
CSH_V2CMP_0002322,V2CMP_0002322,ACCV2_0005146,V2_ZID_005,Mewat / Nuh,Nuh,Haryana,ATM_V2_ZID_005_056,27.988565,76.995308,3099.12,0.0,0.0,COMPLETED,2026-01-07T22:31:44.794399,2026-01-07T22:42:44.794399
CSH_V2CMP_0002323,V2CMP_0002323,ACCV2_0011107,V2_ZID_065,Ranchi City,Ranchi,Jharkhand,ATM_V2_ZID_065_062,23.329474,85.284351,86556.55,0.0,0.0,COMPLETED,2026-01-15T11:41:17.561032,2026-01-15T12:04:17.561032
CSH_V2CMP_0002324,V2CMP_0002324,ACCV2_0039846,V2_ZID_094,Tezpur / Nagaon,Sonitpur,Assam,ATM_V2_ZID_094_029,26.599712,92.753649,38245.77,0.0,0.0,COMPLETED,2026-01-22T18:17:43.393457,2026-01-22T18:31:43.393457
CSH_V2CMP_0002325,V2CMP_0002325,ACCV2_0018125,V2_ZID_052,Kota City,Kota,Rajasthan,ATM_V2_ZID_052_012,25.258036,75.886245,6417.66,0.0,0.0,COMPLETED,2026-01-20T10:37:02.354873,2026-01-20T11:03:02.354873
CSH_V2CMP_0002326,V2CMP_0002326,ACCV2_0015844,V2_ZID_072,Katihar,Katihar,Bihar,ATM_V2_ZID_072_031,25.554286,87.63641,112976.98,0.0,0.0,COMPLETED,2026-01-31T03:04:44.106650,2026-01-31T03:27:44.106650
CSH_V2CMP_0002327,V2CMP_0002327,ACCV2_0001468,V2_ZID_110,Panaji Fontainhas,North Goa,Goa,ATM_V2_ZID_110_015,15.416224,73.827617,105726.58,0.0,0.0,COMPLETED,2026-01-19T11:42:12.170845,2026-01-19T11:56:12.170845
CSH_V2CMP_0002328,V2CMP_0002328,ACCV2_0024887,V2_ZID_079,Bilaspur Vyapar Vihar,Bilaspur,Chhattisgarh,ATM_V2_ZID_079_034,22.145885,82.104554,45668.23,0.0,0.0,COMPLETED,2026-01-11T19:10:26.520610,2026-01-11T19:22:26.520610
CSH_V2CMP_0002329,V2CMP_0002329,ACCV2_0024226,V2_ZID_082,Ajmer,Ajmer,Rajasthan,ATM_V2_ZID_082_059,26.45897,74.566101,20259.54,0.0,0.0,COMPLETED,2026-01-11T23:05:26.600279,2026-01-11T23:17:26.600279
CSH_V2CMP_0002330,V2CMP_0002330,VICT_0045416,V2_ZID_063,Jamtara,Jamtara,Jharkhand,ATM_V2_ZID_063_015,23.966106,86.746818,8797.3,4712.44,0.0,PARTIAL_FREEZE,2026-01-13T03:18:03.233378,2026-01-13T03:24:03.233378
CSH_V2CMP_0002331,V2CMP_0002331,VICT_0045417,V2_ZID_027,Kochi Marine Drive,Ernakulam,Kerala,ATM_V2_ZID_027_053,9.915298,76.240865,197630.45,0.0,0.0,COMPLETED,2026-01-27T13:24:46.405846,2026-01-27T13:33:46.405846
CSH_V2CMP_0002332,V2CMP_0002332,ACCV2_0027018,V2_ZID_005,Mewat / Nuh,Nuh,Haryana,ATM_V2_ZID_005_019,28.063581,77.078756,177397.79,0.0,0.0,COMPLETED,2026-01-30T06:26:10.401022,2026-01-30T06:46:10.401022
CSH_V2CMP_0002333,V2CMP_0002333,ACCV2_0016460,V2_ZID_087,Guwahati Zoo Road,Kamrup Metro,Assam,ATM_V2_ZID_087_024,26.139158,91.76518,29872.61,0.0,0.0,COMPLETED,2026-01-16T15:18:20.121970,2026-01-16T15:37:20.121970
CSH_V2CMP_0002334,V2CMP_0002334,ACCV2_0035552,V2_ZID_119,Puri / Konark,Puri,Odisha,ATM_V2_ZID_119_002,19.782301,85.851849,6409.91,0.0,0.0,COMPLETED,2026-01-01T20:39:22.295040,2026-01-01T21:04:22.295040
CSH_V2CMP_0002335,V2CMP_0002335,ACCV2_0013847,V2_ZID_080,Jalgaon / Dhule,Jalgaon,Maharashtra,ATM_V2_ZID_080_064,21.057888,75.573748,83576.65,0.0,0.0,COMPLETED,2026-01-25T06:42:13.334480,2026-01-25T06:56:13.334480
CSH_V2CMP_0002336,V2CMP_0002336,ACCV2_0010060,V2_ZID_020,Bengaluru Whitefield,Bengaluru Urban,Karnataka,ATM_V2_ZID_020_046,13.03208,77.704004,67991.2,0.0,0.0,COMPLETED,2026-01-12T14:06:32.362746,2026-01-12T14:18:32.362746
CSH_V2CMP_0002337,V2CMP_0002337,ACCV2_0033455,V2_ZID_095,Kohima,Kohima,Nagaland,ATM_V2_ZID_095_044,25.702955,94.062066,27389.67,0.0,0.0,COMPLETED,2026-01-14T15:52:12.201630,2026-01-14T16:00:12.201630
CSH_V2CMP_0002338,V2CMP_0002338,ACCV2_0014942,V2_ZID_054,Alwar,Alwar,Rajasthan,ATM_V2_ZID_054_021,27.52594,76.60172,274052.22,0.0,0.0,COMPLETED,2026-01-28T19:24:21.597883,2026-01-28T19:48:21.597883
CSH_V2CMP_0002339,V2CMP_0002339,ACCV2_0033755,V2_ZID_104,Ambala Cantonment,Ambala,Haryana,ATM_V2_ZID_104_004,30.320689,76.701677,0.0,12038.79,0.0,FROZEN,2026-01-14T12:56:35.788197,2026-01-14T13:26:35.788197
